id,bmd
1971,13.757808
1972,13.757557
1973,13.757107
1974,13.755548
1975,13.755342
1976,13.755226
1977,13.753911
1978,13.753828
1979,13.75265
1980,13.752468
1981,13.752292
1982,13.752276
1983,13.75193
1984,13.751905
1985,13.75181
1986,13.750826
1987,13.750679
1988,13.750609
1989,13.750247
1990,13.75021
1991,13.750106
1992,13.749117
1993,13.74877
1994,13.748473
1995,13.748203
1996,13.747856
1997,13.747578
1998,13.747381
1999,13.747351
2000,13.746822
2001,13.745273
2002,13.744348
2003,13.743268
2004,13.742391
2005,13.742305
2006,13.742205
2007,13.741694
2008,13.741126
2009,13.740633
2010,13.739918
2011,13.739114
2012,13.738678
2013,13.737842
2014,13.73762
2015,13.737135
2016,13.736707
2017,13.736174
2018,13.735748
2019,13.735287
2020,13.735212
2021,13.734901
2022,13.734315
2023,13.734133
2024,13.733437
2025,13.733222
2026,13.733056
2027,13.732861
2028,13.73272
2029,13.732253
2030,13.731199
2031,13.730054
2032,13.729729
2033,13.7289
2034,13.728485
2035,13.72528
2036,13.724769
2037,13.724162
2038,13.722918
2039,13.722247
2040,13.721924
2041,13.721922
2042,13.721707
2043,13.721253
2044,13.72097
2045,13.720669
2046,13.720255
2047,13.719446
2048,13.718805
2049,13.718797
2050,13.71696
2051,13.71661
2052,13.71542
2053,13.714988
2054,13.713687
2055,13.713254
2056,13.713144
2057,13.712493
2058,13.712057
2059,13.711926
2060,13.711713
2061,13.710533
2062,13.709588
2063,13.708223
2064,13.707679
2065,13.707552
2066,13.707349
2067,13.707105
2068,13.705543
2069,13.70438
2070,13.704216
2071,13.703385
2072,13.703002
2073,13.702837
2074,13.702212
2075,13.702009
2076,13.70187
2077,13.701592
2078,13.701494
2079,13.700743
2080,13.699154
2081,13.698969
2082,13.698153
2083,13.697964
2084,13.697771
2085,13.697535
2086,13.697304
2087,13.697196
2088,13.696704
2089,13.696134
2090,13.695667
2091,13.695084
2092,13.695028
2093,13.694792
2094,13.693321
2095,13.692856
2096,13.692822
2097,13.69263
2098,13.691002
2099,13.6909
2100,13.690027
2101,13.688957
2102,13.688949
2103,13.688881
2104,13.687502
2105,13.687234
2106,13.687228
2107,13.687179
2108,13.686836
2109,13.686649
2110,13.686638
2111,13.686407
2112,13.686289
2113,13.686278
2114,13.686169
2115,13.685174
2116,13.684948
2117,13.684093
2118,13.683393
2119,13.682879
2120,13.682261
2121,13.682123
2122,13.681884
2123,13.681881
2124,13.681548
2125,13.680418
2126,13.677829
2127,13.677385
2128,13.677292
2129,13.676841
2130,13.676617
2131,13.676554
2132,13.67655
2133,13.675857
2134,13.674705
2135,13.674288
2136,13.674175
2137,13.674035
2138,13.673863
2139,13.673694
2140,13.673477
2141,13.673448
2142,13.673442
2143,13.672475
2144,13.672357
2145,13.671623
2146,13.671212
2147,13.671104
2148,13.669924
2149,13.669745
2150,13.669126
2151,13.669041
2152,13.668456
2153,13.668325
2154,13.668152
2155,13.66811
2156,13.667079
2157,13.666081
2158,13.665842
2159,13.664741
2160,13.663758
2161,13.662399
2162,13.662206
2163,13.661762
2164,13.66121
2165,13.659482
2166,13.659204
2167,13.658009
2168,13.657902
2169,13.657822
2170,13.657579
2171,13.657325
2172,13.657222
2173,13.656803
2174,13.655942
2175,13.655792
2176,13.655337
2177,13.655098
2178,13.654049
2179,13.653376
2180,13.652264
2181,13.652194
2182,13.651684
2183,13.651503
2184,13.651188
2185,13.651099
2186,13.650909
2187,13.65085
2188,13.65055
2189,13.650047
2190,13.64993
2191,13.649625
2192,13.649413
2193,13.64877
2194,13.648579
2195,13.648476
2196,13.647906
2197,13.647826
2198,13.647819
2199,13.64774
2200,13.647237
2201,13.646662
2202,13.646223
2203,13.64439
2204,13.644381
2205,13.643309
2206,13.641739
2207,13.641711
2208,13.64163
2209,13.641061
2210,13.640606
2211,13.64036
2212,13.63958
2213,13.639461
2214,13.639418
2215,13.638308
2216,13.637661
2217,13.637521
2218,13.637507
2219,13.637118
2220,13.636698
2221,13.636668
2222,13.63631
2223,13.635468
2224,13.635253
2225,13.634659
2226,13.634554
2227,13.634412
2228,13.633989
2229,13.633731
2230,13.633549
2231,13.63353
2232,13.633504
2233,13.632873
2234,13.632774
2235,13.632705
2236,13.63248
2237,13.632458
2238,13.632453
2239,13.632007
2240,13.631572
2241,13.631372
2242,13.631349
2243,13.631143
2244,13.631032
2245,13.630996
2246,13.630851
2247,13.629734
2248,13.629062
2249,13.628416
2250,13.627544
2251,13.627272
2252,13.626951
2253,13.626469
2254,13.626022
2255,13.625596
2256,13.625496
2257,13.62524
2258,13.62521
2259,13.624884
2260,13.623751
2261,13.623445
2262,13.623099
2263,13.622712
2264,13.622284
2265,13.622245
2266,13.622125
2267,13.621798
2268,13.621762
2269,13.620734
2270,13.620398
2271,13.61928
2272,13.618996
2273,13.61851
2274,13.618265
2275,13.617746
2276,13.617511
2277,13.616783
2278,13.616185
2279,13.615877
2280,13.615726
2281,13.615666
2282,13.613685
2283,13.613469
2284,13.613462
2285,13.613053
2286,13.612018
2287,13.611956
2288,13.611726
2289,13.611491
2290,13.611357
2291,13.611324
2292,13.610993
2293,13.610968
2294,13.61026
2295,13.60963
2296,13.609352
2297,13.609249
2298,13.60917
2299,13.608194
2300,13.606646
2301,13.60652
2302,13.60552
2303,13.60514
2304,13.604994
2305,13.604412
2306,13.604196
2307,13.603955
2308,13.60341
2309,13.602735
2310,13.602493
2311,13.602286
2312,13.601723
2313,13.601395
2314,13.601158
2315,13.601013
2316,13.600559
2317,13.600234
2318,13.599749
2319,13.598741
2320,13.597896
2321,13.597293
2322,13.597235
2323,13.596869
2324,13.596483
2325,13.596463
2326,13.595936
2327,13.595825
2328,13.595677
2329,13.595396
2330,13.595396
2331,13.594833
2332,13.594513
2333,13.594464
2334,13.59362
2335,13.593605
2336,13.593504
2337,13.592944
2338,13.592477
2339,13.592276
2340,13.591548
2341,13.591386
2342,13.590988
2343,13.590145
2344,13.58936
2345,13.588789
2346,13.588785
2347,13.588757
2348,13.588526
2349,13.58812
2350,13.587178
2351,13.587127
2352,13.586723
2353,13.585817
2354,13.584874
2355,13.583774
2356,13.582776
2357,13.582676
2358,13.582322
2359,13.581924
2360,13.581783
2361,13.581769
2362,13.581767
2363,13.58093
2364,13.580484
2365,13.580329
2366,13.57809
2367,13.576848
2368,13.575937
2369,13.575224
2370,13.574743
2371,13.574276
2372,13.573646
2373,13.57359
2374,13.57324
2375,13.573184
2376,13.573177
2377,13.572187
2378,13.572024
2379,13.571611
2380,13.570752
2381,13.569954
2382,13.569685
2383,13.569019
2384,13.567487
2385,13.566451
2386,13.566437
2387,13.566037
2388,13.565716
2389,13.56565
2390,13.565235
2391,13.563963
2392,13.563326
2393,13.561128
2394,13.561037
2395,13.559446
2396,13.558759
2397,13.55873
2398,13.557916
2399,13.55773
2400,13.557647
2401,13.557565
2402,13.557194
2403,13.557139
2404,13.555954
2405,13.555862
2406,13.555606
2407,13.555046
2408,13.554944
2409,13.554277
2410,13.554127
2411,13.554038
2412,13.553825
2413,13.552897
2414,13.552555
2415,13.55227
2416,13.551964
2417,13.551773
2418,13.550625
2419,13.55046
2420,13.549567
2421,13.549486
2422,13.549269
2423,13.549065
2424,13.548526
2425,13.548057
2426,13.54766
2427,13.547295
2428,13.547214
2429,13.546492
2430,13.546223
2431,13.546017
2432,13.545999
2433,13.545234
2434,13.545161
2435,13.544152
2436,13.544057
2437,13.543553
2438,13.543294
2439,13.543059
2440,13.541815
2441,13.541312
2442,13.541281
2443,13.541271
2444,13.540171
2445,13.54002
2446,13.539469
2447,13.539288
2448,13.539001
2449,13.538716
2450,13.538551
2451,13.538375
2452,13.537826
2453,13.537686
2454,13.537179
2455,13.537051
2456,13.53697
2457,13.53621
2458,13.536169
2459,13.535813
2460,13.534399
2461,13.534238
2462,13.533866
2463,13.533769
2464,13.533224
2465,13.533062
2466,13.532808
2467,13.532401
2468,13.532321
2469,13.532221
2470,13.531858
2471,13.531827
2472,13.531431
2473,13.53091
2474,13.530799
2475,13.530363
2476,13.530153
2477,13.529321
2478,13.529208
2479,13.528792
2480,13.528738
2481,13.528716
2482,13.528465
2483,13.528312
2484,13.527965
2485,13.527837
2486,13.527782
2487,13.527086
2488,13.5269
2489,13.526455
2490,13.52626
2491,13.525945
2492,13.525778
2493,13.525731
2494,13.525475
2495,13.525018
2496,13.524876
2497,13.524569
2498,13.524468
2499,13.524446
2500,13.523565
2501,13.523391
2502,13.523154
2503,13.52307
2504,13.522021
2505,13.521974
2506,13.521708
2507,13.521555
2508,13.521419
2509,13.521238
2510,13.520672
2511,13.520102
2512,13.520101
2513,13.520043
2514,13.519724
2515,13.519577
2516,13.519545
2517,13.519421
2518,13.519227
2519,13.518131
2520,13.517741
2521,13.517173
2522,13.51715
2523,13.516901
2524,13.516792
2525,13.516647
2526,13.516126
2527,13.515996
2528,13.515756
2529,13.515565
2530,13.515257
2531,13.515046
2532,13.514586
2533,13.514137
2534,13.51383
2535,13.51344
2536,13.512124
2537,13.511929
2538,13.511174
2539,13.511024
2540,13.510836
2541,13.509413
2542,13.509318
2543,13.508731
2544,13.508318
2545,13.50639
2546,13.50589
2547,13.505871
2548,13.505824
2549,13.505813
2550,13.505684
2551,13.505296
2552,13.505052
2553,13.504279
2554,13.504209
2555,13.504128
2556,13.503964
2557,13.503929
2558,13.503854
2559,13.503735
2560,13.503666
2561,13.50364
2562,13.503545
2563,13.503129
2564,13.501407
2565,13.501361
2566,13.501314
2567,13.501263
2568,13.501006
2569,13.499968
2570,13.49919
2571,13.498025
2572,13.49802
2573,13.497576
2574,13.497303
2575,13.496894
2576,13.495067
2577,13.494359
2578,13.494284
2579,13.493992
2580,13.493956
2581,13.49365
2582,13.492658
2583,13.492354
2584,13.492064
2585,13.491686
2586,13.491323
2587,13.491179
2588,13.490764
2589,13.490558
2590,13.489894
2591,13.489878
2592,13.489608
2593,13.489017
2594,13.488944
2595,13.488766
2596,13.488566
2597,13.488533
2598,13.487417
2599,13.487393
2600,13.486989
2601,13.486636
2602,13.486331
2603,13.48592
2604,13.485818
2605,13.484478
2606,13.483893
2607,13.483155
2608,13.482898
2609,13.481941
2610,13.481739
2611,13.481441
2612,13.480639
2613,13.480491
2614,13.480027
2615,13.479032
2616,13.47862
2617,13.47837
2618,13.477806
2619,13.477144
2620,13.477052
2621,13.476003
2622,13.475299
2623,13.475261
2624,13.475013
2625,13.474517
2626,13.473729
2627,13.473397
2628,13.473138
2629,13.472835
2630,13.472664
2631,13.472603
2632,13.472241
2633,13.472195
2634,13.472127
2635,13.471916
2636,13.471886
2637,13.471401
2638,13.471394
2639,13.471289
2640,13.470672
2641,13.470579
2642,13.470206
2643,13.470141
2644,13.469861
2645,13.469793
2646,13.469749
2647,13.468728
2648,13.468685
2649,13.46818
2650,13.468114
2651,13.467962
2652,13.467725
2653,13.46763
2654,13.467492
2655,13.4673
2656,13.467145
2657,13.466671
2658,13.466662
2659,13.4656
2660,13.465015
2661,13.464898
2662,13.464648
2663,13.464373
2664,13.463932
2665,13.463505
2666,13.46349
2667,13.463222
2668,13.462728
2669,13.462719
2670,13.462071
2671,13.461444
2672,13.461289
2673,13.46099
2674,13.460945
2675,13.460639
2676,13.459745
2677,13.45969
2678,13.45965
2679,13.459557
2680,13.459128
2681,13.459114
2682,13.458883
2683,13.458298
2684,13.45817
2685,13.458136
2686,13.457874
2687,13.457827
2688,13.457759
2689,13.457481
2690,13.457041
2691,13.456667
2692,13.455647
2693,13.454676
2694,13.454617
2695,13.454408
2696,13.454345
2697,13.453797
2698,13.453646
2699,13.453496
2700,13.453466
2701,13.45345
2702,13.453254
2703,13.453211
2704,13.452651
2705,13.452263
2706,13.452154
2707,13.4521
2708,13.451304
2709,13.451223
2710,13.450911
2711,13.450219
2712,13.449432
2713,13.449281
2714,13.448743
2715,13.448368
2716,13.448095
2717,13.44799
2718,13.447188
2719,13.446917
2720,13.44669
2721,13.44662
2722,13.446504
2723,13.446418
2724,13.44612
2725,13.44573
2726,13.445411
2727,13.445216
2728,13.444359
2729,13.443839
2730,13.443566
2731,13.443227
2732,13.442955
2733,13.442928
2734,13.442484
2735,13.442156
2736,13.44209
2737,13.44181
2738,13.441582
2739,13.441148
2740,13.440298
2741,13.440008
2742,13.43974
2743,13.43952
2744,13.439019
2745,13.438231
2746,13.437524
2747,13.436687
2748,13.435097
2749,13.434849
2750,13.43457
2751,13.43429
2752,13.434228
2753,13.434199
2754,13.43388
2755,13.433645
2756,13.433464
2757,13.43229
2758,13.432223
2759,13.432169
2760,13.431181
2761,13.431026
2762,13.430638
2763,13.430491
2764,13.430451
2765,13.429978
2766,13.429149
2767,13.428768
2768,13.428339
2769,13.428285
2770,13.428217
2771,13.427489
2772,13.426858
2773,13.426466
2774,13.426463
2775,13.426395
2776,13.42633
2777,13.426022
2778,13.425801
2779,13.424998
2780,13.424688
2781,13.424609
2782,13.424476
2783,13.423987
2784,13.423516
2785,13.423447
2786,13.423272
2787,13.421892
2788,13.421849
2789,13.421551
2790,13.420742
2791,13.420142
2792,13.41995
2793,13.419045
2794,13.418643
2795,13.418276
2796,13.417911
2797,13.417577
2798,13.416972
2799,13.416477
2800,13.41454
2801,13.414492
2802,13.414195
2803,13.414136
2804,13.414066
2805,13.413943
2806,13.413217
2807,13.413149
2808,13.412642
2809,13.412185
2810,13.411786
2811,13.411615
2812,13.411423
2813,13.411187
2814,13.410992
2815,13.410564
2816,13.410461
2817,13.410129
2818,13.409726
2819,13.409564
2820,13.408353
2821,13.407701
2822,13.407542
2823,13.407231
2824,13.407059
2825,13.406693
2826,13.406244
2827,13.406197
2828,13.406014
2829,13.405979
2830,13.405326
2831,13.404922
2832,13.403789
2833,13.403732
2834,13.403332
2835,13.403216
2836,13.403162
2837,13.402793
2838,13.402576
2839,13.402526
2840,13.402109
2841,13.401383
2842,13.40128
2843,13.401022
2844,13.400838
2845,13.40077
2846,13.400621
2847,13.400464
2848,13.400367
2849,13.400109
2850,13.40005
2851,13.399915
2852,13.399876
2853,13.398617
2854,13.398456
2855,13.397409
2856,13.396813
2857,13.396556
2858,13.395759
2859,13.394967
2860,13.394702
2861,13.394662
2862,13.394044
2863,13.393785
2864,13.393617
2865,13.393405
2866,13.393364
2867,13.393004
2868,13.39287
2869,13.392149
2870,13.391873
2871,13.391817
2872,13.391597
2873,13.391001
2874,13.390889
2875,13.390696
2876,13.390149
2877,13.389809
2878,13.388972
2879,13.38842
2880,13.38779
2881,13.386531
2882,13.386061
2883,13.385796
2884,13.385782
2885,13.385572
2886,13.385385
2887,13.385121
2888,13.384567
2889,13.384354
2890,13.384163
2891,13.38401
2892,13.383845
2893,13.383804
2894,13.383756
2895,13.383368
2896,13.382523
2897,13.38228
2898,13.38227
2899,13.382135
2900,13.381875
2901,13.381862
2902,13.381546
2903,13.380764
2904,13.380662
2905,13.380502
2906,13.379464
2907,13.379287
2908,13.378784
2909,13.378485
2910,13.378403
2911,13.377857
2912,13.377764
2913,13.376975
2914,13.376826
2915,13.376605
2916,13.376191
2917,13.376108
2918,13.376027
2919,13.375987
2920,13.375844
2921,13.375621
2922,13.374963
2923,13.374199
2924,13.373882
2925,13.373759
2926,13.372401
2927,13.372228
2928,13.372029
2929,13.371625
2930,13.371344
2931,13.371096
2932,13.371053
2933,13.371004
2934,13.370599
2935,13.369683
2936,13.369433
2937,13.368908
2938,13.368094
2939,13.367616
2940,13.367563
2941,13.367453
2942,13.366892
2943,13.366459
2944,13.366451
2945,13.366346
2946,13.365696
2947,13.365493
2948,13.365468
2949,13.365219
2950,13.365184
2951,13.364648
2952,13.364184
2953,13.36405
2954,13.363891
2955,13.363736
2956,13.363463
2957,13.36283
2958,13.3626
2959,13.362546
2960,13.36224
2961,13.362101
2962,13.361379
2963,13.361283
2964,13.361277
2965,13.360867
2966,13.360824
2967,13.359958
2968,13.358893
2969,13.358859
2970,13.358764
2971,13.357876
2972,13.356475
2973,13.356475
2974,13.356165
2975,13.356075
2976,13.355472
2977,13.355409
2978,13.354101
2979,13.35368
2980,13.353576
2981,13.353385
2982,13.353184
2983,13.352846
2984,13.352581
2985,13.352177
2986,13.351963
2987,13.351727
2988,13.351139
2989,13.351008
2990,13.350811
2991,13.350723
2992,13.350421
2993,13.350314
2994,13.350164
2995,13.347649
2996,13.347257
2997,13.346462
2998,13.346238
2999,13.346193
3000,13.346093
3001,13.3452
3002,13.343185
3003,13.343008
3004,13.343
3005,13.342926
3006,13.3428
3007,13.341775
3008,13.341752
3009,13.341727
3010,13.341611
3011,13.341097
3012,13.340867
3013,13.340856
3014,13.34037
3015,13.339409
3016,13.339223
3017,13.338096
3018,13.337845
3019,13.337776
3020,13.337479
3021,13.337118
3022,13.336977
3023,13.336831
3024,13.335738
3025,13.335427
3026,13.335346
3027,13.335251
3028,13.334711
3029,13.334622
3030,13.334014
3031,13.333944
3032,13.332655
3033,13.331615
3034,13.331144
3035,13.330951
3036,13.33043
3037,13.330426
3038,13.329861
3039,13.329572
3040,13.329512
3041,13.329365
3042,13.329089
3043,13.32857
3044,13.328059
3045,13.327966
3046,13.327888
3047,13.327792
3048,13.327741
3049,13.327321
3050,13.327172
3051,13.326969
3052,13.326632
3053,13.326618
3054,13.326328
3055,13.32604
3056,13.326004
3057,13.325978
3058,13.325871
3059,13.325778
3060,13.325545
3061,13.325361
3062,13.32533
3063,13.324958
3064,13.324778
3065,13.324695
3066,13.324615
3067,13.324501
3068,13.324434
3069,13.324286
3070,13.323704
3071,13.323606
3072,13.323558
3073,13.323441
3074,13.323015
3075,13.322318
3076,13.322232
3077,13.321833
3078,13.32181
3079,13.321567
3080,13.321334
3081,13.321307
3082,13.321133
3083,13.319817
3084,13.319599
3085,13.318966
3086,13.318938
3087,13.318877
3088,13.318353
3089,13.318316
3090,13.318254
3091,13.317186
3092,13.316313
3093,13.315704
3094,13.315463
3095,13.315283
3096,13.31509
3097,13.314888
3098,13.314809
3099,13.314093
3100,13.313967
3101,13.313746
3102,13.313628
3103,13.313469
3104,13.311305
3105,13.311103
3106,13.310885
3107,13.310776
3108,13.310524
3109,13.310365
3110,13.309824
3111,13.309373
3112,13.309173
3113,13.308904
3114,13.308689
3115,13.308472
3116,13.308339
3117,13.308255
3118,13.307913
3119,13.307225
3120,13.30714
3121,13.307003
3122,13.306858
3123,13.306577
3124,13.306315
3125,13.30604
3126,13.305187
3127,13.304888
3128,13.304631
3129,13.3045
3130,13.304231
3131,13.304174
3132,13.304147
3133,13.303808
3134,13.303297
3135,13.30325
3136,13.303146
3137,13.302856
3138,13.302786
3139,13.302298
3140,13.3022
3141,13.301127
3142,13.30102
3143,13.300255
3144,13.299782
3145,13.299088
3146,13.298955
3147,13.298732
3148,13.297842
3149,13.297602
3150,13.297393
3151,13.297368
3152,13.2973
3153,13.296939
3154,13.296696
3155,13.296486
3156,13.296455
3157,13.296399
3158,13.296328
3159,13.296191
3160,13.296159
3161,13.296078
3162,13.295487
3163,13.295319
3164,13.294698
3165,13.294653
3166,13.293572
3167,13.293513
3168,13.293243
3169,13.292862
3170,13.292273
3171,13.291999
3172,13.291607
3173,13.291166
3174,13.290741
3175,13.290428
3176,13.290262
3177,13.290012
3178,13.289752
3179,13.289304
3180,13.288938
3181,13.288488
3182,13.287855
3183,13.287839
3184,13.287304
3185,13.287201
3186,13.286793
3187,13.286669
3188,13.286476
3189,13.286147
3190,13.286077
3191,13.285923
3192,13.285861
3193,13.285076
3194,13.285032
3195,13.284992
3196,13.284576
3197,13.284384
3198,13.284197
3199,13.284027
3200,13.283921
3201,13.283431
3202,13.283178
3203,13.283011
3204,13.282869
3205,13.282663
3206,13.282238
3207,13.282005
3208,13.281329
3209,13.280599
3210,13.280148
3211,13.279726
3212,13.2794
3213,13.279317
3214,13.278498
3215,13.278465
3216,13.278446
3217,13.278232
3218,13.277634
3219,13.277374
3220,13.276789
3221,13.276605
3222,13.275768
3223,13.275691
3224,13.275592
3225,13.275142
3226,13.275058
3227,13.274593
3228,13.274562
3229,13.274523
3230,13.272773
3231,13.272422
3232,13.272243
3233,13.271953
3234,13.271918
3235,13.271383
3236,13.269934
3237,13.269835
3238,13.269695
3239,13.269683
3240,13.269515
3241,13.269098
3242,13.268558
3243,13.268245
3244,13.267296
3245,13.266578
3246,13.266577
3247,13.266555
3248,13.266428
3249,13.265603
3250,13.265318
3251,13.265069
3252,13.265061
3253,13.265007
3254,13.264925
3255,13.264753
3256,13.2647
3257,13.264418
3258,13.264173
3259,13.264125
3260,13.264002
3261,13.263865
3262,13.263796
3263,13.262996
3264,13.262739
3265,13.262369
3266,13.262148
3267,13.261884
3268,13.261825
3269,13.261236
3270,13.260932
3271,13.260583
3272,13.260191
3273,13.2597
3274,13.258897
3275,13.258623
3276,13.258374
3277,13.258227
3278,13.25811
3279,13.257932
3280,13.257703
3281,13.257345
3282,13.257164
3283,13.256679
3284,13.256666
3285,13.256533
3286,13.255928
3287,13.255133
3288,13.255086
3289,13.255035
3290,13.254988
3291,13.254649
3292,13.254644
3293,13.254046
3294,13.254021
3295,13.253399
3296,13.253059
3297,13.252645
3298,13.252582
3299,13.252495
3300,13.252162
3301,13.25204
3302,13.25145
3303,13.251305
3304,13.250477
3305,13.250443
3306,13.249824
3307,13.249586
3308,13.249558
3309,13.249453
3310,13.248945
3311,13.248765
3312,13.248642
3313,13.248589
3314,13.248556
3315,13.248212
3316,13.247873
3317,13.247619
3318,13.246675
3319,13.246473
3320,13.246238
3321,13.245357
3322,13.245108
3323,13.244847
3324,13.244796
3325,13.244218
3326,13.244039
3327,13.243014
3328,13.242347
3329,13.242337
3330,13.2412
3331,13.240417
3332,13.240294
3333,13.240215
3334,13.239844
3335,13.239366
3336,13.238565
3337,13.238439
3338,13.238182
3339,13.238081
3340,13.237964
3341,13.237583
3342,13.237513
3343,13.237198
3344,13.237194
3345,13.236891
3346,13.236279
3347,13.23619
3348,13.235735
3349,13.235625
3350,13.235585
3351,13.234118
3352,13.233949
3353,13.233523
3354,13.233453
3355,13.233413
3356,13.233357
3357,13.233201
3358,13.232433
3359,13.232217
3360,13.232018
3361,13.231273
3362,13.231204
3363,13.229913
3364,13.229573
3365,13.229464
3366,13.229072
3367,13.228796
3368,13.228684
3369,13.228131
3370,13.228123
3371,13.228079
3372,13.227952
3373,13.227407
3374,13.227241
3375,13.227161
3376,13.227138
3377,13.226353
3378,13.22595
3379,13.225575
3380,13.225568
3381,13.225183
3382,13.224149
3383,13.223982
3384,13.223692
3385,13.223623
3386,13.223057
3387,13.22268
3388,13.221475
3389,13.220748
3390,13.220742
3391,13.220686
3392,13.219943
3393,13.219834
3394,13.219784
3395,13.219722
3396,13.219357
3397,13.219126
3398,13.219002
3399,13.217774
3400,13.217677
3401,13.217501
3402,13.217381
3403,13.217289
3404,13.21723
3405,13.217103
3406,13.216875
3407,13.216834
3408,13.216723
3409,13.216114
3410,13.215986
3411,13.215229
3412,13.215112
3413,13.215028
3414,13.214949
3415,13.21485
3416,13.214827
3417,13.214758
3418,13.214248
3419,13.21408
3420,13.213591
3421,13.213441
3422,13.213299
3423,13.212743
3424,13.212028
3425,13.211382
3426,13.211319
3427,13.211239
3428,13.21071
3429,13.210164
3430,13.209432
3431,13.20899
3432,13.208513
3433,13.208398
3434,13.207528
3435,13.207437
3436,13.206977
3437,13.206267
3438,13.205708
3439,13.205601
3440,13.205394
3441,13.205152
3442,13.204827
3443,13.204805
3444,13.204273
3445,13.203774
3446,13.203581
3447,13.203209
3448,13.20289
3449,13.202871
3450,13.202429
3451,13.202135
3452,13.201946
3453,13.201474
3454,13.201041
3455,13.200604
3456,13.200195
3457,13.199891
3458,13.199882
3459,13.199796
3460,13.199294
3461,13.19874
3462,13.198673
3463,13.198662
3464,13.198386
3465,13.198277
3466,13.198055
3467,13.198004
3468,13.197815
3469,13.19757
3470,13.197552
3471,13.196977
3472,13.19688
3473,13.196442
3474,13.195999
3475,13.195868
3476,13.19567
3477,13.195366
3478,13.195215
3479,13.193733
3480,13.19361
3481,13.193495
3482,13.193257
3483,13.192793
3484,13.192477
3485,13.192402
3486,13.19223
3487,13.192122
3488,13.189742
3489,13.189455
3490,13.189339
3491,13.189047
3492,13.188575
3493,13.188506
3494,13.188482
3495,13.188465
3496,13.188081
3497,13.187841
3498,13.187725
3499,13.186987
3500,13.186432
3501,13.185912
3502,13.185647
3503,13.185609
3504,13.185111
3505,13.183968
3506,13.183362
3507,13.182943
3508,13.182902
3509,13.182452
3510,13.181075
3511,13.181013
3512,13.180086
3513,13.179961
3514,13.179927
3515,13.17977
3516,13.179405
3517,13.179374
3518,13.179359
3519,13.17867
3520,13.178438
3521,13.178067
3522,13.177433
3523,13.176295
3524,13.176135
3525,13.17602
3526,13.175849
3527,13.175598
3528,13.175293
3529,13.174514
3530,13.174187
3531,13.173493
3532,13.173316
3533,13.173162
3534,13.173051
3535,13.17301
3536,13.17215
3537,13.172113
3538,13.172025
3539,13.171194
3540,13.171095
3541,13.170688
3542,13.170673
3543,13.170526
3544,13.170459
3545,13.169369
3546,13.169078
3547,13.168733
3548,13.168237
3549,13.168048
3550,13.167974
3551,13.167763
3552,13.167747
3553,13.167287
3554,13.167082
3555,13.166932
3556,13.166557
3557,13.166531
3558,13.165562
3559,13.164952
3560,13.163365
3561,13.163284
3562,13.163276
3563,13.162873
3564,13.162854
3565,13.162824
3566,13.162726
3567,13.162649
3568,13.162623
3569,13.162029
3570,13.161917
3571,13.161408
3572,13.16062
3573,13.160397
3574,13.160246
3575,13.160219
3576,13.160198
3577,13.159357
3578,13.159323
3579,13.159118
3580,13.159013
3581,13.158993
3582,13.158598
3583,13.157849
3584,13.157359
3585,13.157028
3586,13.1566
3587,13.156521
3588,13.156475
3589,13.156309
3590,13.155865
3591,13.155413
3592,13.15526
3593,13.154905
3594,13.154385
3595,13.154082
3596,13.154064
3597,13.153161
3598,13.152803
3599,13.152464
3600,13.152381
3601,13.152339
3602,13.152181
3603,13.152153
3604,13.151951
3605,13.15185
3606,13.151634
3607,13.150709
3608,13.150688
3609,13.149633
3610,13.149487
3611,13.149276
3612,13.149056
3613,13.148885
3614,13.148083
3615,13.14794
3616,13.147553
3617,13.147437
3618,13.14731
3619,13.146998
3620,13.145723
3621,13.145663
3622,13.145569
3623,13.145543
3624,13.145317
3625,13.144886
3626,13.144629
3627,13.144024
3628,13.143501
3629,13.14341
3630,13.143298
3631,13.143149
3632,13.14299
3633,13.142935
3634,13.142579
3635,13.142207
3636,13.141591
3637,13.141527
3638,13.141069
3639,13.140784
3640,13.140514
3641,13.140159
3642,13.139867
3643,13.139831
3644,13.139622
3645,13.139356
3646,13.139326
3647,13.139312
3648,13.13875
3649,13.138301
3650,13.138255
3651,13.137249
3652,13.13719
3653,13.137052
3654,13.136708
3655,13.135789
3656,13.135404
3657,13.135295
3658,13.135222
3659,13.135077
3660,13.135048
3661,13.13472
3662,13.133884
3663,13.133771
3664,13.133267
3665,13.132813
3666,13.132631
3667,13.132458
3668,13.132146
3669,13.132012
3670,13.131583
3671,13.13073
3672,13.130716
3673,13.13071
3674,13.13049
3675,13.130436
3676,13.130303
3677,13.130185
3678,13.130055
3679,13.130055
3680,13.12988
3681,13.129196
3682,13.128602
3683,13.128338
3684,13.128022
3685,13.127731
3686,13.127686
3687,13.127619
3688,13.12749
3689,13.127002
3690,13.126697
3691,13.126239
3692,13.126224
3693,13.126191
3694,13.125953
3695,13.125519
3696,13.125512
3697,13.124957
3698,13.12475
3699,13.124682
3700,13.124498
3701,13.124394
3702,13.124131
3703,13.124112
3704,13.123962
3705,13.123841
3706,13.123582
3707,13.123188
3708,13.122437
3709,13.122199
3710,13.122167
3711,13.121671
3712,13.121592
3713,13.121522
3714,13.12077
3715,13.120715
3716,13.120625
3717,13.119628
3718,13.119376
3719,13.118812
